lon,lat,ele,time,extensions,event,date,hrminsec
-79.54989641904831,8.94072214141488,51.20000076293945,2016-01-31T12:49:14.000Z,94,Bike,2016-01-31,2016-01-31T12:49:14Z
-79.54999348148704,8.940716357901692,51.20000076293945,2016-01-31T12:49:15.000Z,94,Bike,2016-01-31,2016-01-31T12:49:15Z
-79.5500922203064,8.940709484741092,51.20000076293945,2016-01-31T12:49:16.000Z,95,Bike,2016-01-31,2016-01-31T12:49:16Z
-79.55019204877317,8.940704874694347,50.79999923706055,2016-01-31T12:49:17.000Z,95,Bike,2016-01-31,2016-01-31T12:49:17Z
-79.55029061995447,8.940700851380825,50.79999923706055,2016-01-31T12:49:18.000Z,94,Bike,2016-01-31,2016-01-31T12:49:18Z
-79.5503887720406,8.94069766625762,51.400001525878906,2016-01-31T12:49:19.000Z,95,Bike,2016-01-31,2016-01-31T12:49:19Z
-79.5504912827164,8.940691882744431,53,2016-01-31T12:49:20.000Z,95,Bike,2016-01-31,2016-01-31T12:49:20Z
-79.55059169791639,8.940685847774148,53.599998474121094,2016-01-31T12:49:21.000Z,95,Bike,2016-01-31,2016-01-31T12:49:21Z
-79.55069261603057,8.940677549690008,53.20000076293945,2016-01-31T12:49:22.000Z,0,Bike,2016-01-31,2016-01-31T12:49:22Z
-79.55079353414476,8.94067034125328,51.599998474121094,2016-01-31T12:49:23.000Z,95,Bike,2016-01-31,2016-01-31T12:49:23Z
-79.5508932787925,8.940666234120727,50.79999923706055,2016-01-31T12:49:24.000Z,94,Bike,2016-01-31,2016-01-31T12:49:24Z
-79.5509936939925,8.940663216635585,50.20000076293945,2016-01-31T12:49:25.000Z,96,Bike,2016-01-31,2016-01-31T12:49:25Z
-79.55109637230635,8.940659696236253,50,2016-01-31T12:49:26.000Z,93,Bike,2016-01-31,2016-01-31T12:49:26Z
-79.55120072700083,8.94065810367465,49.79999923706055,2016-01-31T12:49:27.000Z,99,Bike,2016-01-31,2016-01-31T12:49:27Z
-79.55130667425692,8.940654415637255,50,2016-01-31T12:49:28.000Z,99,Bike,2016-01-31,2016-01-31T12:49:28Z
-79.55141371116042,8.940648632124066,49.400001525878906,2016-01-31T12:49:29.000Z,94,Bike,2016-01-31,2016-01-31T12:49:29Z
-79.55152301117778,8.940643016248941,49.400001525878906,2016-01-31T12:49:30.000Z,96,Bike,2016-01-31,2016-01-31T12:49:30Z
-79.5516306348145,8.940642848610878,49.20000076293945,2016-01-31T12:49:31.000Z,95,Bike,2016-01-31,2016-01-31T12:49:31Z
-79.5517374202609,8.940650476142764,49.20000076293945,2016-01-31T12:49:32.000Z,95,Bike,2016-01-31,2016-01-31T12:49:32Z
-79.55184278078377,8.940662713721395,49,2016-01-31T12:49:33.000Z,98,Bike,2016-01-31,2016-01-31T12:49:33Z
-79.5519483089447,8.940676124766469,48.599998474121094,2016-01-31T12:49:34.000Z,97,Bike,2016-01-31,2016-01-31T12:49:34Z
-79.55205123871565,8.940700683742762,48.599998474121094,2016-01-31T12:49:35.000Z,98,Bike,2016-01-31,2016-01-31T12:49:35Z
-79.55215014517307,8.94073630683124,48.79999923706055,2016-01-31T12:49:36.000Z,98,Bike,2016-01-31,2016-01-31T12:49:36Z
-79.55224268138409,8.94077779725194,48.79999923706055,2016-01-31T12:49:37.000Z,94,Bike,2016-01-31,2016-01-31T12:49:37Z
-79.55233085900545,8.940826077014208,48.79999923706055,2016-01-31T12:49:38.000Z,98,Bike,2016-01-31,2016-01-31T12:49:38Z
-79.55241098999977,8.940892294049263,48.79999923706055,2016-01-31T12:49:39.000Z,96,Bike,2016-01-31,2016-01-31T12:49:39Z
-79.55249506048858,8.940966725349426,49,2016-01-31T12:49:40.000Z,96,Bike,2016-01-31,2016-01-31T12:49:40Z
-79.5525704137981,8.941047359257936,49.20000076293945,2016-01-31T12:49:41.000Z,94,Bike,2016-01-31,2016-01-31T12:49:41Z
-79.5526393968612,8.941130004823208,48.79999923706055,2016-01-31T12:49:42.000Z,95,Bike,2016-01-31,2016-01-31T12:49:42Z
-79.5526980701834,8.941215835511684,49,2016-01-31T12:49:43.000Z,91,Bike,2016-01-31,2016-01-31T12:49:43Z
-79.55274819396436,8.94130703061819,49.20000076293945,2016-01-31T12:49:44.000Z,91,Bike,2016-01-31,2016-01-31T12:49:44Z
-79.55279261805117,8.941399985924363,49.20000076293945,2016-01-31T12:49:45.000Z,94,Bike,2016-01-31,2016-01-31T12:49:45Z
-79.55282991752028,8.941494952887297,49,2016-01-31T12:49:46.000Z,94,Bike,2016-01-31,2016-01-31T12:49:46Z
-79.55285598523915,8.941596038639545,49,2016-01-31T12:49:47.000Z,94,Bike,2016-01-31,2016-01-31T12:49:47Z
-79.55287350341678,8.941699638962746,49,2016-01-31T12:49:48.000Z,95,Bike,2016-01-31,2016-01-31T12:49:48Z
-79.55288641154766,8.941804245114326,49,2016-01-31T12:49:49.000Z,94,Bike,2016-01-31,2016-01-31T12:49:49Z
-79.55289848148823,8.941906252875924,49,2016-01-31T12:49:50.000Z,92,Bike,2016-01-31,2016-01-31T12:49:50Z
-79.55291088670492,8.942010859027505,49.599998474121094,2016-01-31T12:49:51.000Z,93,Bike,2016-01-31,2016-01-31T12:49:51Z
-79.5529306679964,8.942113453522325,49.79999923706055,2016-01-31T12:49:52.000Z,91,Bike,2016-01-31,2016-01-31T12:49:52Z
-79.552958663553,8.942214120179415,49.599998474121094,2016-01-31T12:49:53.000Z,90,Bike,2016-01-31,2016-01-31T12:49:53Z
-79.55299956724048,8.942311014980078,49.79999923706055,2016-01-31T12:49:54.000Z,90,Bike,2016-01-31,2016-01-31T12:49:54Z
-79.55304969102144,8.942404808476567,49.79999923706055,2016-01-31T12:49:55.000Z,92,Bike,2016-01-31,2016-01-31T12:49:55Z
-79.55310643650591,8.942494913935661,49.599998474121094,2016-01-31T12:49:56.000Z,94,Bike,2016-01-31,2016-01-31T12:49:56Z
-79.55316678620875,8.942583091557026,50,2016-01-31T12:49:57.000Z,96,Bike,2016-01-31,2016-01-31T12:49:57Z
-79.55322378315032,8.942671101540327,49.599998474121094,2016-01-31T12:49:58.000Z,94,Bike,2016-01-31,2016-01-31T12:49:58Z
-79.55327910371125,8.942760117352009,49.400001525878906,2016-01-31T12:49:59.000Z,96,Bike,2016-01-31,2016-01-31T12:49:59Z
