lon,lat,ele,time,extensions,event,date,hrminsec
-79.55133953131735,8.937072325497866,50.79999923706055,2016-01-31T15:35:46.000Z,84,Run,2016-01-31,2016-01-31T15:35:46Z
-79.55117021687329,8.936945842579007,50.599998474121094,2016-01-31T15:35:52.000Z,83,Run,2016-01-31,2016-01-31T15:35:52Z
-79.5510195940733,8.936843164265156,50.400001525878906,2016-01-31T15:35:57.000Z,84,Run,2016-01-31,2016-01-31T15:35:57Z
-79.55084885470569,8.936725230887532,50.79999923706055,2016-01-31T15:36:03.000Z,84,Run,2016-01-31,2016-01-31T15:36:03Z
-79.55068532377481,8.936610650271177,51,2016-01-31T15:36:09.000Z,84,Run,2016-01-31,2016-01-31T15:36:09Z
-79.55052464269102,8.936492633074522,51.79999923706055,2016-01-31T15:36:15.000Z,84,Run,2016-01-31,2016-01-31T15:36:15Z
-79.55035272985697,8.936412334442139,51.20000076293945,2016-01-31T15:36:21.000Z,86,Run,2016-01-31,2016-01-31T15:36:21Z
-79.55024770461023,8.936390122398734,47.20000076293945,2016-01-31T15:36:25.000Z,84,Run,2016-01-31,2016-01-31T15:36:25Z
-79.55019338987768,8.936396576464176,49.20000076293945,2016-01-31T15:36:27.000Z,84,Run,2016-01-31,2016-01-31T15:36:27Z
-79.55016665160656,8.93640361726284,50.400001525878906,2016-01-31T15:36:28.000Z,84,Run,2016-01-31,2016-01-31T15:36:28Z
-79.55013723112643,8.93640847876668,52,2016-01-31T15:36:29.000Z,84,Run,2016-01-31,2016-01-31T15:36:29Z
-79.55008098855615,8.93642314709723,51,2016-01-31T15:36:31.000Z,84,Run,2016-01-31,2016-01-31T15:36:31Z
-79.55004972405732,8.936432283371687,49.599998474121094,2016-01-31T15:36:32.000Z,83,Run,2016-01-31,2016-01-31T15:36:32Z
-79.55002147704363,8.936441838741302,45.599998474121094,2016-01-31T15:36:33.000Z,83,Run,2016-01-31,2016-01-31T15:36:33Z
-79.54999247565866,8.936451310291886,43,2016-01-31T15:36:34.000Z,83,Run,2016-01-31,2016-01-31T15:36:34Z
-79.54996548593044,8.936460362747312,44.79999923706055,2016-01-31T15:36:35.000Z,83,Run,2016-01-31,2016-01-31T15:36:35Z
-79.54991460777819,8.936482658609748,46.79999923706055,2016-01-31T15:36:37.000Z,83,Run,2016-01-31,2016-01-31T15:36:37Z
-79.54986423254013,8.936515096575022,45.599998474121094,2016-01-31T15:36:39.000Z,84,Run,2016-01-31,2016-01-31T15:36:39Z
-79.54980656504631,8.936582487076521,47.79999923706055,2016-01-31T15:36:42.000Z,84,Run,2016-01-31,2016-01-31T15:36:42Z
-79.54978720284998,8.93660344183445,49.79999923706055,2016-01-31T15:36:43.000Z,84,Run,2016-01-31,2016-01-31T15:36:43Z
-79.54976758919656,8.936618277803063,49.79999923706055,2016-01-31T15:36:44.000Z,84,Run,2016-01-31,2016-01-31T15:36:44Z
-79.54974537715316,8.936616014689207,48.599998474121094,2016-01-31T15:36:45.000Z,84,Run,2016-01-31,2016-01-31T15:36:45Z
-79.5497261825949,8.936605537310243,48.400001525878906,2016-01-31T15:36:46.000Z,84,Run,2016-01-31,2016-01-31T15:36:46Z
-79.54964462667704,8.936551976948977,47.20000076293945,2016-01-31T15:36:49.000Z,84,Run,2016-01-31,2016-01-31T15:36:49Z
-79.54954362474382,8.936480227857828,48.400001525878906,2016-01-31T15:36:53.000Z,84,Run,2016-01-31,2016-01-31T15:36:53Z
-79.54945393837988,8.936420045793056,49.79999923706055,2016-01-31T15:36:56.000Z,83,Run,2016-01-31,2016-01-31T15:36:56Z
-79.54931572079659,8.93632298335433,47.79999923706055,2016-01-31T15:37:01.000Z,83,Run,2016-01-31,2016-01-31T15:37:01Z
-79.54920122399926,8.936247965320945,50,2016-01-31T15:37:05.000Z,84,Run,2016-01-31,2016-01-31T15:37:05Z
-79.54913827590644,8.936232961714268,49.20000076293945,2016-01-31T15:37:07.000Z,84,Run,2016-01-31,2016-01-31T15:37:07Z
-79.54908329062164,8.936243187636137,48.79999923706055,2016-01-31T15:37:09.000Z,84,Run,2016-01-31,2016-01-31T15:37:09Z
-79.54904045909643,8.936276715248823,47.599998474121094,2016-01-31T15:37:11.000Z,84,Run,2016-01-31,2016-01-31T15:37:11Z
-79.54901841469109,8.936304291710258,48.79999923706055,2016-01-31T15:37:12.000Z,84,Run,2016-01-31,2016-01-31T15:37:12Z
-79.54888975247741,8.936459859833121,49.20000076293945,2016-01-31T15:37:18.000Z,83,Run,2016-01-31,2016-01-31T15:37:18Z
-79.54877274110913,8.936572764068842,50.400001525878906,2016-01-31T15:37:23.000Z,84,Run,2016-01-31,2016-01-31T15:37:23Z
-79.54872119240463,8.936613081023097,49.20000076293945,2016-01-31T15:37:25.000Z,84,Run,2016-01-31,2016-01-31T15:37:25Z
-79.54858850687742,8.936720117926598,50.599998474121094,2016-01-31T15:37:30.000Z,84,Run,2016-01-31,2016-01-31T15:37:30Z
-79.54850636422634,8.936792453750968,49.599998474121094,2016-01-31T15:37:33.000Z,83,Run,2016-01-31,2016-01-31T15:37:33Z
-79.54838197678328,8.93696067854762,49.20000076293945,2016-01-31T15:37:40.000Z,83,Run,2016-01-31,2016-01-31T15:37:40Z
-79.54837451688945,8.937049694359303,49.400001525878906,2016-01-31T15:37:43.000Z,83,Run,2016-01-31,2016-01-31T15:37:43Z
-79.54851097427309,8.937214650213718,49.599998474121094,2016-01-31T15:37:49.000Z,84,Run,2016-01-31,2016-01-31T15:37:49Z
-79.54866394400597,8.937359740957618,49.400001525878906,2016-01-31T15:37:55.000Z,83,Run,2016-01-31,2016-01-31T15:37:55Z
-79.54870962537825,8.937401985749602,47.599998474121094,2016-01-31T15:37:57.000Z,83,Run,2016-01-31,2016-01-31T15:37:57Z
-79.54875597730279,8.937445236369967,48.599998474121094,2016-01-31T15:37:59.000Z,83,Run,2016-01-31,2016-01-31T15:37:59Z
-79.5489127188921,8.93759049475193,48.79999923706055,2016-01-31T15:38:05.000Z,83,Run,2016-01-31,2016-01-31T15:38:05Z
-79.54908396117389,8.937707925215364,48.400001525878906,2016-01-31T15:38:11.000Z,83,Run,2016-01-31,2016-01-31T15:38:11Z
-79.54911346547306,8.937729634344578,47.599998474121094,2016-01-31T15:38:12.000Z,83,Run,2016-01-31,2016-01-31T15:38:12Z
-79.54926551319659,8.937840526923537,48.599998474121094,2016-01-31T15:38:17.000Z,84,Run,2016-01-31,2016-01-31T15:38:17Z
-79.54943248070776,8.937969105318189,48.400001525878906,2016-01-31T15:38:23.000Z,82,Run,2016-01-31,2016-01-31T15:38:23Z
-79.5494872983545,8.938012439757586,47.400001525878906,2016-01-31T15:38:25.000Z,83,Run,2016-01-31,2016-01-31T15:38:25Z
-79.54951596446335,8.938032807782292,47.79999923706055,2016-01-31T15:38:26.000Z,83,Run,2016-01-31,2016-01-31T15:38:26Z
-79.54954530112445,8.938054768368602,49,2016-01-31T15:38:27.000Z,83,Run,2016-01-31,2016-01-31T15:38:27Z
-79.5496913138777,8.938166499137878,47.79999923706055,2016-01-31T15:38:32.000Z,84,Run,2016-01-31,2016-01-31T15:38:32Z
-79.54986984841526,8.938289042562246,46.599998474121094,2016-01-31T15:38:38.000Z,83,Run,2016-01-31,2016-01-31T15:38:38Z
-79.55004033632576,8.938407311215997,47.20000076293945,2016-01-31T15:38:44.000Z,83,Run,2016-01-31,2016-01-31T15:38:44Z
-79.55023328773677,8.938481658697128,47.20000076293945,2016-01-31T15:38:50.000Z,83,Run,2016-01-31,2016-01-31T15:38:50Z
-79.55042934045196,8.938517533242702,47.20000076293945,2016-01-31T15:38:56.000Z,83,Run,2016-01-31,2016-01-31T15:38:56Z
-79.55061701126397,8.938554245978594,46.599998474121094,2016-01-31T15:39:02.000Z,83,Run,2016-01-31,2016-01-31T15:39:02Z
-79.55068456940353,8.938566986471415,47.599998474121094,2016-01-31T15:39:04.000Z,83,Run,2016-01-31,2016-01-31T15:39:04Z
-79.55086620524526,8.938595401123166,47.599998474121094,2016-01-31T15:39:09.000Z,83,Run,2016-01-31,2016-01-31T15:39:09Z
-79.55106334760785,8.93863714300096,47.20000076293945,2016-01-31T15:39:15.000Z,83,Run,2016-01-31,2016-01-31T15:39:15Z
-79.55125152133405,8.938685087487102,48.599998474121094,2016-01-31T15:39:21.000Z,83,Run,2016-01-31,2016-01-31T15:39:21Z
-79.55131195485592,8.938717693090439,49.20000076293945,2016-01-31T15:39:23.000Z,83,Run,2016-01-31,2016-01-31T15:39:23Z
-79.55147255212069,8.93882087431848,48.20000076293945,2016-01-31T15:39:29.000Z,84,Run,2016-01-31,2016-01-31T15:39:29Z
-79.55155561678112,8.938864879310131,49.20000076293945,2016-01-31T15:39:32.000Z,83,Run,2016-01-31,2016-01-31T15:39:32Z
-79.55172174610198,8.938969485461712,49.20000076293945,2016-01-31T15:39:38.000Z,83,Run,2016-01-31,2016-01-31T15:39:38Z
-79.55177337862551,8.939002258703113,47.79999923706055,2016-01-31T15:39:40.000Z,82,Run,2016-01-31,2016-01-31T15:39:40Z
-79.55185099504888,8.939059507101774,49,2016-01-31T15:39:43.000Z,83,Run,2016-01-31,2016-01-31T15:39:43Z
-79.55200832337141,8.939161682501435,49.400001525878906,2016-01-31T15:39:49.000Z,83,Run,2016-01-31,2016-01-31T15:39:49Z
-79.55206205137074,8.939197137951851,50.20000076293945,2016-01-31T15:39:51.000Z,83,Run,2016-01-31,2016-01-31T15:39:51Z
-79.55210161395371,8.939242232590914,50,2016-01-31T15:39:53.000Z,82,Run,2016-01-31,2016-01-31T15:39:53Z
-79.55204830504954,8.93937005661428,48.599998474121094,2016-01-31T15:39:58.000Z,83,Run,2016-01-31,2016-01-31T15:39:58Z
-79.55192207358778,8.939537946134806,49.20000076293945,2016-01-31T15:40:05.000Z,82,Run,2016-01-31,2016-01-31T15:40:05Z
-79.5518156234175,8.939714469015598,48.79999923706055,2016-01-31T15:40:11.000Z,82,Run,2016-01-31,2016-01-31T15:40:11Z
-79.55175359733403,8.939906666055322,48.79999923706055,2016-01-31T15:40:17.000Z,83,Run,2016-01-31,2016-01-31T15:40:17Z
-79.5517408568412,8.940006494522095,47,2016-01-31T15:40:20.000Z,83,Run,2016-01-31,2016-01-31T15:40:20Z
-79.55171328037977,8.940024012699723,47,2016-01-31T15:40:23.000Z,82,Run,2016-01-31,2016-01-31T15:40:23Z
-79.55171185545623,8.940002219751477,48.400001525878906,2016-01-31T15:40:24.000Z,82,Run,2016-01-31,2016-01-31T15:40:24Z
-79.5517289545387,8.939921585842967,49.599998474121094,2016-01-31T15:40:27.000Z,82,Run,2016-01-31,2016-01-31T15:40:27Z
-79.55176843330264,8.939803568646312,48.599998474121094,2016-01-31T15:40:31.000Z,83,Run,2016-01-31,2016-01-31T15:40:31Z
-79.55186113715172,8.939631571993232,49.599998474121094,2016-01-31T15:40:37.000Z,84,Run,2016-01-31,2016-01-31T15:40:37Z
-79.55189818516374,8.939578011631966,49.79999923706055,2016-01-31T15:40:39.000Z,84,Run,2016-01-31,2016-01-31T15:40:39Z
-79.55200044438243,8.939416240900755,50.20000076293945,2016-01-31T15:40:45.000Z,84,Run,2016-01-31,2016-01-31T15:40:45Z
-79.55209222622216,8.939238376915455,50.20000076293945,2016-01-31T15:40:52.000Z,83,Run,2016-01-31,2016-01-31T15:40:52Z
-79.55192760564387,8.939105020835996,50.20000076293945,2016-01-31T15:40:58.000Z,83,Run,2016-01-31,2016-01-31T15:40:58Z
-79.55175728537142,8.93899044021964,49.79999923706055,2016-01-31T15:41:04.000Z,83,Run,2016-01-31,2016-01-31T15:41:04Z
-79.55170045606792,8.938947943970561,48.599998474121094,2016-01-31T15:41:06.000Z,83,Run,2016-01-31,2016-01-31T15:41:06Z
-79.55153055489063,8.93883353099227,49.400001525878906,2016-01-31T15:41:12.000Z,83,Run,2016-01-31,2016-01-31T15:41:12Z
-79.55135394819081,8.938723895698786,49.20000076293945,2016-01-31T15:41:18.000Z,82,Run,2016-01-31,2016-01-31T15:41:18Z
-79.55116652883589,8.938644854351878,49.20000076293945,2016-01-31T15:41:24.000Z,81,Run,2016-01-31,2016-01-31T15:41:24Z
-79.55097768455744,8.938610320910811,49,2016-01-31T15:41:30.000Z,82,Run,2016-01-31,2016-01-31T15:41:30Z
-79.55077978782356,8.938574194908142,48.20000076293945,2016-01-31T15:41:36.000Z,83,Run,2016-01-31,2016-01-31T15:41:36Z
-79.55057912506163,8.938539829105139,47.79999923706055,2016-01-31T15:41:42.000Z,82,Run,2016-01-31,2016-01-31T15:41:42Z
-79.5503718405962,8.938504876568913,48,2016-01-31T15:41:48.000Z,82,Run,2016-01-31,2016-01-31T15:41:48Z
-79.55018266104162,8.93846564926207,48,2016-01-31T15:41:54.000Z,82,Run,2016-01-31,2016-01-31T15:41:54Z
-79.55001091584563,8.938383171334863,48.599998474121094,2016-01-31T15:42:00.000Z,83,Run,2016-01-31,2016-01-31T15:42:00Z
-79.54984872601926,8.938270770013332,49,2016-01-31T15:42:06.000Z,83,Run,2016-01-31,2016-01-31T15:42:06Z
-79.5496830996126,8.938146717846394,49.20000076293945,2016-01-31T15:42:12.000Z,83,Run,2016-01-31,2016-01-31T15:42:12Z
-79.54952610656619,8.938032891601324,49.400001525878906,2016-01-31T15:42:18.000Z,82,Run,2016-01-31,2016-01-31T15:42:18Z
-79.54950137995183,8.938012607395649,49.599998474121094,2016-01-31T15:42:19.000Z,82,Run,2016-01-31,2016-01-31T15:42:19Z
-79.54933566972613,8.937894087284803,50,2016-01-31T15:42:25.000Z,82,Run,2016-01-31,2016-01-31T15:42:25Z
-79.54916778020561,8.937771627679467,50,2016-01-31T15:42:31.000Z,83,Run,2016-01-31,2016-01-31T15:42:31Z
-79.54901120625436,8.937645060941577,50.20000076293945,2016-01-31T15:42:37.000Z,83,Run,2016-01-31,2016-01-31T15:42:37Z
-79.54885957762599,8.9375333301723,50.599998474121094,2016-01-31T15:42:43.000Z,83,Run,2016-01-31,2016-01-31T15:42:43Z
-79.5487004891038,8.937411960214376,50.400001525878906,2016-01-31T15:42:49.000Z,83,Run,2016-01-31,2016-01-31T15:42:49Z
-79.54853419214487,8.937289332970977,51,2016-01-31T15:42:55.000Z,83,Run,2016-01-31,2016-01-31T15:42:55Z
-79.54838423989713,8.937161760404706,51.20000076293945,2016-01-31T15:43:01.000Z,83,Run,2016-01-31,2016-01-31T15:43:01Z
-79.5483582559973,8.937113899737597,51.20000076293945,2016-01-31T15:43:03.000Z,83,Run,2016-01-31,2016-01-31T15:43:03Z
-79.54845272004604,8.93693813122809,50.599998474121094,2016-01-31T15:43:10.000Z,83,Run,2016-01-31,2016-01-31T15:43:10Z
-79.54858431592584,8.936788598075509,50.599998474121094,2016-01-31T15:43:16.000Z,83,Run,2016-01-31,2016-01-31T15:43:16Z
-79.54871431924403,8.936624145135283,50.400001525878906,2016-01-31T15:43:22.000Z,83,Run,2016-01-31,2016-01-31T15:43:22Z
-79.5488242059946,8.936467235907912,50,2016-01-31T15:43:28.000Z,83,Run,2016-01-31,2016-01-31T15:43:28Z
-79.54884457401931,8.936439324170351,49.599998474121094,2016-01-31T15:43:29.000Z,83,Run,2016-01-31,2016-01-31T15:43:29Z
-79.54895379021764,8.936283336952329,50,2016-01-31T15:43:35.000Z,82,Run,2016-01-31,2016-01-31T15:43:35Z
-79.54910919070244,8.936217874288559,50.400001525878906,2016-01-31T15:43:42.000Z,84,Run,2016-01-31,2016-01-31T15:43:42Z
-79.54915939830244,8.936245869845152,50.599998474121094,2016-01-31T15:43:44.000Z,84,Run,2016-01-31,2016-01-31T15:43:44Z
-79.54931488260627,8.936345865949988,51,2016-01-31T15:43:50.000Z,82,Run,2016-01-31,2016-01-31T15:43:50Z
-79.54948771744967,8.936457093805075,51.20000076293945,2016-01-31T15:43:56.000Z,84,Run,2016-01-31,2016-01-31T15:43:56Z
-79.54964236356318,8.936581229791045,51.20000076293945,2016-01-31T15:44:02.000Z,83,Run,2016-01-31,2016-01-31T15:44:02Z
-79.54974403604865,8.936607213690877,51.599998474121094,2016-01-31T15:44:06.000Z,83,Run,2016-01-31,2016-01-31T15:44:06Z
-79.54977077431977,8.936587013304234,51.79999923706055,2016-01-31T15:44:07.000Z,83,Run,2016-01-31,2016-01-31T15:44:07Z
-79.54993296414614,8.936466732993722,52.599998474121094,2016-01-31T15:44:14.000Z,56,Run,2016-01-31,2016-01-31T15:44:14Z
-79.55000655725598,8.936437228694558,54.599998474121094,2016-01-31T15:44:17.000Z,84,Run,2016-01-31,2016-01-31T15:44:17Z
-79.5500610396266,8.936414262279868,52,2016-01-31T15:44:19.000Z,83,Run,2016-01-31,2016-01-31T15:44:19Z
-79.55008752644062,8.936403030529618,53.20000076293945,2016-01-31T15:44:20.000Z,83,Run,2016-01-31,2016-01-31T15:44:20Z
-79.55011426471174,8.936395989730954,55.20000076293945,2016-01-31T15:44:21.000Z,83,Run,2016-01-31,2016-01-31T15:44:21Z
-79.55013798549771,8.936389116570354,59.400001525878906,2016-01-31T15:44:22.000Z,83,Run,2016-01-31,2016-01-31T15:44:22Z
-79.55015986226499,8.93637578934431,57.400001525878906,2016-01-31T15:44:23.000Z,84,Run,2016-01-31,2016-01-31T15:44:23Z
-79.55018115229905,8.936353828758001,56.20000076293945,2016-01-31T15:44:24.000Z,84,Run,2016-01-31,2016-01-31T15:44:24Z
-79.55019364133477,8.936326252296567,55,2016-01-31T15:44:25.000Z,84,Run,2016-01-31,2016-01-31T15:44:25Z
-79.55020068213344,8.936276463791728,53.400001525878906,2016-01-31T15:44:27.000Z,84,Run,2016-01-31,2016-01-31T15:44:27Z
-79.55018567852676,8.936252743005753,53,2016-01-31T15:44:28.000Z,84,Run,2016-01-31,2016-01-31T15:44:28Z
-79.5501160249114,8.936196081340313,52.20000076293945,2016-01-31T15:44:31.000Z,84,Run,2016-01-31,2016-01-31T15:44:31Z
-79.549959031865,8.936094744130969,51.79999923706055,2016-01-31T15:44:37.000Z,83,Run,2016-01-31,2016-01-31T15:44:37Z
-79.54979876987636,8.935993406921625,51.79999923706055,2016-01-31T15:44:43.000Z,84,Run,2016-01-31,2016-01-31T15:44:43Z
-79.54963750205934,8.935872791334987,51.400001525878906,2016-01-31T15:44:49.000Z,82,Run,2016-01-31,2016-01-31T15:44:49Z
-79.54955963417888,8.935815962031484,51,2016-01-31T15:44:52.000Z,82,Run,2016-01-31,2016-01-31T15:44:52Z
-79.5494116935879,8.935698783025146,51,2016-01-31T15:44:58.000Z,83,Run,2016-01-31,2016-01-31T15:44:58Z
-79.54924799501896,8.935565510764718,51.20000076293945,2016-01-31T15:45:04.000Z,83,Run,2016-01-31,2016-01-31T15:45:04Z
-79.5490768365562,8.93544984050095,51,2016-01-31T15:45:10.000Z,84,Run,2016-01-31,2016-01-31T15:45:10Z
-79.54890693537891,8.935328973457217,50.79999923706055,2016-01-31T15:45:16.000Z,84,Run,2016-01-31,2016-01-31T15:45:16Z
-79.5487311668694,8.935205843299627,50.20000076293945,2016-01-31T15:45:22.000Z,84,Run,2016-01-31,2016-01-31T15:45:22Z
-79.5486532151699,8.93514733761549,50,2016-01-31T15:45:25.000Z,83,Run,2016-01-31,2016-01-31T15:45:25Z
-79.54848549328744,8.935027895495296,50,2016-01-31T15:45:31.000Z,84,Run,2016-01-31,2016-01-31T15:45:31Z
-79.54833000898361,8.934906022623181,50,2016-01-31T15:45:37.000Z,84,Run,2016-01-31,2016-01-31T15:45:37Z
-79.54817335121334,8.934786077588797,49.20000076293945,2016-01-31T15:45:43.000Z,84,Run,2016-01-31,2016-01-31T15:45:43Z
-79.54806555993855,8.934711311012506,48.79999923706055,2016-01-31T15:45:47.000Z,82,Run,2016-01-31,2016-01-31T15:45:47Z
-79.54789850860834,8.934582648798823,48.599998474121094,2016-01-31T15:45:53.000Z,83,Run,2016-01-31,2016-01-31T15:45:53Z
-79.54784679226577,8.934541828930378,48.599998474121094,2016-01-31T15:45:55.000Z,84,Run,2016-01-31,2016-01-31T15:45:55Z
-79.5476986002177,8.934429679065943,48.20000076293945,2016-01-31T15:46:01.000Z,83,Run,2016-01-31,2016-01-31T15:46:01Z
-79.54757086001337,8.934326833114028,47.79999923706055,2016-01-31T15:46:06.000Z,83,Run,2016-01-31,2016-01-31T15:46:06Z
-79.54740917310119,8.93418962135911,47.79999923706055,2016-01-31T15:46:12.000Z,83,Run,2016-01-31,2016-01-31T15:46:12Z
-79.5472551137209,8.934043860062957,47.599998474121094,2016-01-31T15:46:18.000Z,82,Run,2016-01-31,2016-01-31T15:46:18Z
-79.54710239544511,8.933904636651278,47.599998474121094,2016-01-31T15:46:24.000Z,83,Run,2016-01-31,2016-01-31T15:46:24Z
-79.54694850370288,8.933780500665307,47.400001525878906,2016-01-31T15:46:29.000Z,83,Run,2016-01-31,2016-01-31T15:46:29Z
-79.54681606963277,8.933613868430257,47.20000076293945,2016-01-31T15:46:35.000Z,83,Run,2016-01-31,2016-01-31T15:46:35Z
-79.54669713042676,8.933446230366826,47.400001525878906,2016-01-31T15:46:41.000Z,84,Run,2016-01-31,2016-01-31T15:46:41Z
-79.54657156951725,8.93327641300857,47,2016-01-31T15:46:47.000Z,84,Run,2016-01-31,2016-01-31T15:46:47Z
-79.54645246267319,8.933113971725106,47.20000076293945,2016-01-31T15:46:53.000Z,83,Run,2016-01-31,2016-01-31T15:46:53Z
-79.54632782377303,8.932954715564847,47.400001525878906,2016-01-31T15:46:59.000Z,83,Run,2016-01-31,2016-01-31T15:46:59Z
-79.54620896838605,8.932793866842985,46.79999923706055,2016-01-31T15:47:05.000Z,83,Run,2016-01-31,2016-01-31T15:47:05Z
-79.54609799198806,8.932633604854345,46.79999923706055,2016-01-31T15:47:11.000Z,83,Run,2016-01-31,2016-01-31T15:47:11Z
-79.54598265700042,8.932478623464704,46.79999923706055,2016-01-31T15:47:17.000Z,83,Run,2016-01-31,2016-01-31T15:47:17Z
-79.54585122875869,8.932310063391924,47.20000076293945,2016-01-31T15:47:23.000Z,83,Run,2016-01-31,2016-01-31T15:47:23Z
-79.54572943970561,8.932155165821314,46.20000076293945,2016-01-31T15:47:29.000Z,82,Run,2016-01-31,2016-01-31T15:47:29Z
-79.54560957849026,8.932010242715478,46.599998474121094,2016-01-31T15:47:35.000Z,83,Run,2016-01-31,2016-01-31T15:47:35Z
-79.54547915607691,8.931857775896788,46.79999923706055,2016-01-31T15:47:41.000Z,84,Run,2016-01-31,2016-01-31T15:47:41Z
-79.54534730874002,8.931703297421336,46.79999923706055,2016-01-31T15:47:47.000Z,83,Run,2016-01-31,2016-01-31T15:47:47Z
-79.54521529376507,8.931557200849056,46.79999923706055,2016-01-31T15:47:53.000Z,82,Run,2016-01-31,2016-01-31T15:47:53Z
-79.54509224742651,8.931414037942886,47,2016-01-31T15:47:59.000Z,83,Run,2016-01-31,2016-01-31T15:47:59Z
-79.54495067708194,8.931271210312843,47,2016-01-31T15:48:05.000Z,83,Run,2016-01-31,2016-01-31T15:48:05Z
-79.54481245949864,8.931120252236724,47.20000076293945,2016-01-31T15:48:11.000Z,82,Run,2016-01-31,2016-01-31T15:48:11Z
-79.5446796901524,8.930962504819036,47.20000076293945,2016-01-31T15:48:17.000Z,83,Run,2016-01-31,2016-01-31T15:48:17Z
-79.54455404542387,8.930810121819377,47.20000076293945,2016-01-31T15:48:23.000Z,82,Run,2016-01-31,2016-01-31T15:48:23Z
-79.5444230362773,8.930654218420386,47,2016-01-31T15:48:29.000Z,83,Run,2016-01-31,2016-01-31T15:48:29Z
-79.54429772682488,8.930508457124233,46.79999923706055,2016-01-31T15:48:35.000Z,83,Run,2016-01-31,2016-01-31T15:48:35Z
-79.54415816813707,8.930350122973323,46.599998474121094,2016-01-31T15:48:41.000Z,84,Run,2016-01-31,2016-01-31T15:48:41Z
-79.54405272379518,8.93018290400505,47,2016-01-31T15:48:47.000Z,83,Run,2016-01-31,2016-01-31T15:48:47Z
-79.54392204992473,8.930017277598381,46.79999923706055,2016-01-31T15:48:53.000Z,84,Run,2016-01-31,2016-01-31T15:48:53Z
-79.54380352981389,8.92985014244914,46.599998474121094,2016-01-31T15:48:59.000Z,84,Run,2016-01-31,2016-01-31T15:48:59Z
-79.54369104467332,8.929685857146978,46.79999923706055,2016-01-31T15:49:05.000Z,82,Run,2016-01-31,2016-01-31T15:49:05Z
-79.5435678306967,8.929527942091227,46.599998474121094,2016-01-31T15:49:11.000Z,82,Run,2016-01-31,2016-01-31T15:49:11Z
-79.5434317085892,8.929362567141652,46.400001525878906,2016-01-31T15:49:17.000Z,83,Run,2016-01-31,2016-01-31T15:49:17Z
-79.54330321401358,8.92920607700944,46.599998474121094,2016-01-31T15:49:23.000Z,83,Run,2016-01-31,2016-01-31T15:49:23Z
-79.543172204867,8.929039277136326,46.400001525878906,2016-01-31T15:49:29.000Z,83,Run,2016-01-31,2016-01-31T15:49:29Z
-79.54304446466267,8.928871806710958,46.400001525878906,2016-01-31T15:49:35.000Z,83,Run,2016-01-31,2016-01-31T15:49:35Z
-79.54292971640825,8.928710287436843,46.400001525878906,2016-01-31T15:49:41.000Z,81,Run,2016-01-31,2016-01-31T15:49:41Z
-79.54280356876552,8.928548851981759,46.400001525878906,2016-01-31T15:49:47.000Z,83,Run,2016-01-31,2016-01-31T15:49:47Z
-79.54266937449574,8.928390517830849,46.400001525878906,2016-01-31T15:49:53.000Z,83,Run,2016-01-31,2016-01-31T15:49:53Z
-79.54255873337388,8.928233357146382,46.599998474121094,2016-01-31T15:49:59.000Z,82,Run,2016-01-31,2016-01-31T15:49:59Z
-79.54243468120694,8.928073262795806,46.400001525878906,2016-01-31T15:50:05.000Z,84,Run,2016-01-31,2016-01-31T15:50:05Z
-79.54230794683099,8.927921298891306,46.599998474121094,2016-01-31T15:50:11.000Z,83,Run,2016-01-31,2016-01-31T15:50:11Z
-79.542196970433,8.927765730768442,46.599998474121094,2016-01-31T15:50:18.000Z,81,Run,2016-01-31,2016-01-31T15:50:18Z
-79.54212865792215,8.92767570912838,48.599998474121094,2016-01-31T15:50:22.000Z,81,Run,2016-01-31,2016-01-31T15:50:22Z
-79.54209110699594,8.927626926451921,47.599998474121094,2016-01-31T15:50:24.000Z,81,Run,2016-01-31,2016-01-31T15:50:24Z
-79.54203679226339,8.92756330780685,46.400001525878906,2016-01-31T15:50:27.000Z,85,Run,2016-01-31,2016-01-31T15:50:27Z
-79.54191785305738,8.927401537075639,46.599998474121094,2016-01-31T15:50:34.000Z,84,Run,2016-01-31,2016-01-31T15:50:34Z
-79.54181131906807,8.927252255380154,46.400001525878906,2016-01-31T15:50:40.000Z,83,Run,2016-01-31,2016-01-31T15:50:40Z
-79.54179069958627,8.927227696403861,43.599998474121094,2016-01-31T15:50:41.000Z,85,Run,2016-01-31,2016-01-31T15:50:41Z
-79.54177217558026,8.927203305065632,41.400001525878906,2016-01-31T15:50:42.000Z,85,Run,2016-01-31,2016-01-31T15:50:42Z
-79.54175105318427,8.92718126066029,43,2016-01-31T15:50:43.000Z,85,Run,2016-01-31,2016-01-31T15:50:43Z
-79.54173009842634,8.927155528217554,48.400001525878906,2016-01-31T15:50:44.000Z,83,Run,2016-01-31,2016-01-31T15:50:44Z
-79.54168592579663,8.927102303132415,47,2016-01-31T15:50:46.000Z,83,Run,2016-01-31,2016-01-31T15:50:46Z
-79.54162239097059,8.927027620375156,48.20000076293945,2016-01-31T15:50:49.000Z,84,Run,2016-01-31,2016-01-31T15:50:49Z
-79.54154536128044,8.926923600956798,49.599998474121094,2016-01-31T15:50:53.000Z,83,Run,2016-01-31,2016-01-31T15:50:53Z
-79.54152767546475,8.926896024495363,47.79999923706055,2016-01-31T15:50:54.000Z,83,Run,2016-01-31,2016-01-31T15:50:54Z
